transaction_id,customer_id,transaction_date,product_category,size_tier,quantity,price_per_unit,discount_percent,sales_channel,total_amount
TX001485,CUST00318,2026-05-09 00:00:00,Apparel,S,4,35.41,12.29,In-Store,124.23
TX001486,CUST00318,2026-05-14 00:00:00,Apparel,L,1,79.27,0.0,Online,79.27
TX001487,CUST00318,2026-05-28 00:00:00,Accessories,L,1,72.53,0.0,In-Store,72.53
TX001488,CUST00318,2026-06-02 00:00:00,Home & Living,XS,1,170.11,0.0,In-Store,170.11
TX001489,CUST00319,2025-06-13 00:00:00,Apparel,L,1,119.8,23.17,In-Store,92.04
TX001490,CUST00319,2025-07-03 00:00:00,Home & Living,XS,3,35.39,0.0,Online,106.17
TX001491,CUST00320,2025-12-29 00:00:00,Accessories,M,1,49.79,10.21,In-Store,44.71
TX001492,CUST00320,2026-02-19 00:00:00,Home & Living,M,1,246.56,19.32,In-Store,198.92
TX001493,CUST00321,2025-01-20 00:00:00,Home & Living,L,1,297.08,0.0,In-Store,297.08
TX001494,CUST00321,2025-02-25 00:00:00,Footwear,L,4,108.28,5.81,Online,407.96
TX001495,CUST00321,2025-06-02 00:00:00,Home & Living,XL,1,101.0,6.45,In-Store,94.49
TX001496,CUST00321,2025-08-05 00:00:00,Apparel,M,1,33.09,20.1,In-Store,26.44
TX001497,CUST00321,2026-02-12 00:00:00,Accessories,S,2,72.59,0.0,In-Store,145.18
TX001498,CUST00321,2026-04-23 00:00:00,Apparel,M,1,44.33,0.0,Online,44.33
TX001499,CUST00321,2026-04-26 00:00:00,Footwear,L,3,141.08,25.37,In-Store,315.86
TX001500,CUST00321,2026-06-01 00:00:00,Accessories,M,2,16.21,0.0,Online,32.42
TX001501,CUST00322,2026-04-04 00:00:00,Footwear,L,1,165.06,0.0,Online,165.06
TX001502,CUST00323,2025-11-19 00:00:00,Footwear,S,1,186.91,0.0,Online,186.91
TX001503,CUST00323,2026-01-23 00:00:00,Accessories,XL,1,39.54,5.87,In-Store,37.22
TX001504,CUST00323,2026-02-24 00:00:00,Accessories,XL,1,31.58,0.0,In-Store,31.58
TX001505,CUST00324,2025-02-08 00:00:00,Accessories,XS,1,68.79,0.0,In-Store,68.79
TX001506,CUST00324,2025-02-14 00:00:00,Footwear,XL,2,83.66,0.0,In-Store,167.32
TX001507,CUST00324,2025-02-16 00:00:00,Home & Living,L,1,47.19,0.0,In-Store,47.19
TX001508,CUST00324,2025-03-11 00:00:00,Footwear,M,4,177.82,33.88,Online,470.3
TX001509,CUST00324,2025-03-12 00:00:00,Apparel,XL,1,93.32,0.0,In-Store,93.32
TX001510,CUST00324,2025-03-18 00:00:00,Home & Living,M,1,182.96,0.0,Online,182.96
TX001511,CUST00324,2025-03-26 00:00:00,Home & Living,M,2,233.61,11.88,In-Store,411.71
TX001512,CUST00324,2025-04-12 00:00:00,Footwear,M,2,155.54,17.29,In-Store,257.29
TX001513,CUST00324,2025-04-13 00:00:00,Apparel,L,3,84.03,0.0,In-Store,252.09
TX001514,CUST00324,2025-04-16 00:00:00,Home & Living,S,2,112.76,0.0,Online,225.52
TX001515,CUST00324,2025-04-16 00:00:00,Apparel,M,1,117.62,17.76,Online,96.73
TX001516,CUST00324,2025-05-12 00:00:00,Accessories,XS,1,30.36,0.0,Online,30.36
TX001517,CUST00324,2025-05-25 00:00:00,Footwear,L,1,192.12,16.77,In-Store,159.9
TX001518,CUST00324,2025-05-25 00:00:00,Home & Living,M,1,103.05,0.0,Online,103.05
TX001519,CUST00324,2025-06-10 00:00:00,Home & Living,L,1,58.3,15.06,In-Store,49.52
TX001520,CUST00324,2025-07-11 00:00:00,Apparel,S,1,69.04,21.72,Online,54.04
TX001521,CUST00324,2025-07-13 00:00:00,Home & Living,M,1,263.96,0.0,In-Store,263.96
TX001522,CUST00324,2025-08-08 00:00:00,Footwear,XS,1,198.96,0.0,In-Store,198.96
TX001523,CUST00324,2025-08-27 00:00:00,Apparel,M,4,42.27,26.95,Online,123.51
TX001524,CUST00324,2025-09-20 00:00:00,Accessories,M,1,11.9,0.0,Online,11.9
TX001525,CUST00324,2025-10-12 00:00:00,Footwear,L,1,191.9,0.0,Online,191.9
TX001526,CUST00324,2026-01-09 00:00:00,Footwear,M,1,58.77,39.98,Online,35.27
TX001527,CUST00324,2026-03-09 00:00:00,Apparel,XL,1,101.72,5.33,Online,96.3
TX001528,CUST00324,2026-03-27 00:00:00,Accessories,M,1,54.84,0.0,Online,54.84
TX001529,CUST00324,2026-03-28 00:00:00,Footwear,L,1,162.38,0.0,In-Store,162.38
TX001530,CUST00324,2026-04-29 00:00:00,Apparel,XL,2,49.55,0.0,Online,99.1
TX001531,CUST00324,2026-05-05 00:00:00,Home & Living,S,3,201.6,19.37,Online,487.65
TX001532,CUST00325,2024-10-24 00:00:00,Footwear,L,1,50.52,21.38,In-Store,39.72
TX001533,CUST00327,2024-12-30 00:00:00,Accessories,XS,2,72.66,13.24,Online,126.08
TX001534,CUST00327,2025-01-07 00:00:00,Footwear,L,1,177.04,28.32,Online,126.9
TX001535,CUST00327,2025-01-07 00:00:00,Home & Living,XL,1,199.23,13.67,In-Store,172.0
TX001536,CUST00327,2025-01-24 00:00:00,Accessories,S,1,13.57,9.07,Online,12.34
TX001537,CUST00327,2025-02-02 00:00:00,Accessories,M,1,13.02,0.0,In-Store,13.02
TX001538,CUST00327,2025-04-10 00:00:00,Accessories,M,1,23.77,0.0,Online,23.77
TX001539,CUST00327,2025-04-25 00:00:00,Accessories,XS,1,65.59,0.0,Online,65.59
TX001540,CUST00327,2025-05-10 00:00:00,Footwear,S,1,171.42,0.0,Online,171.42
TX001541,CUST00327,2025-06-14 00:00:00,Footwear,M,1,104.71,0.0,Online,104.71
TX001542,CUST00327,2025-06-27 00:00:00,Accessories,S,1,66.4,0.0,Online,66.4
TX001543,CUST00327,2025-07-09 00:00:00,Apparel,XL,2,108.64,17.47,Online,179.32
TX001544,CUST00327,2025-07-13 00:00:00,Footwear,S,2,68.34,0.0,Online,136.68
TX001545,CUST00327,2025-08-12 00:00:00,Apparel,S,1,98.19,0.0,In-Store,98.19
TX001546,CUST00327,2025-09-06 00:00:00,Home & Living,L,2,166.9,10.43,Online,298.98
TX001547,CUST00327,2025-09-12 00:00:00,Footwear,L,1,160.15,15.35,Online,135.57
TX001548,CUST00327,2025-10-12 00:00:00,Home & Living,M,2,147.06,0.0,Online,294.12
TX001549,CUST00327,2025-10-19 00:00:00,Apparel,M,1,30.81,0.0,Online,30.81
TX001550,CUST00327,2025-12-04 00:00:00,Footwear,XS,1,146.18,28.26,Online,104.87
TX001551,CUST00327,2025-12-18 00:00:00,Accessories,XS,1,60.46,0.0,Online,60.46
TX001552,CUST00327,2026-01-02 00:00:00,Home & Living,S,2,213.01,0.0,Online,426.02
TX001553,CUST00327,2026-01-20 00:00:00,Footwear,L,1,110.42,20.78,Online,87.47
TX001554,CUST00327,2026-02-25 00:00:00,Footwear,S,1,87.6,27.84,Online,63.21
TX001555,CUST00327,2026-03-26 00:00:00,Apparel,M,2,92.11,0.0,Online,184.22
TX001556,CUST00327,2026-04-13 00:00:00,Footwear,M,1,70.75,0.0,Online,70.75
TX001557,CUST00327,2026-04-29 00:00:00,Footwear,S,1,110.97,0.0,Online,110.97
TX001558,CUST00327,2026-05-03 00:00:00,Footwear,S,1,85.06,16.71,Online,70.85
TX001559,CUST00327,2026-05-09 00:00:00,Accessories,S,1,47.55,0.0,In-Store,47.55
TX001560,CUST00327,2026-05-19 00:00:00,Footwear,M,3,166.48,28.86,In-Store,355.3
TX001561,CUST00327,2026-06-24 00:00:00,Footwear,L,1,100.85,20.27,Online,80.41
TX001562,CUST00328,2025-05-30 00:00:00,Footwear,M,2,77.04,0.0,Online,154.08
TX001563,CUST00328,2025-07-21 00:00:00,Apparel,M,2,104.41,0.0,In-Store,208.82
TX001564,CUST00328,2025-08-20 00:00:00,Footwear,L,1,74.66,0.0,Online,74.66
TX001565,CUST00328,2026-03-05 00:00:00,Home & Living,M,1,181.41,0.0,Online,181.41
TX001566,CUST00328,2026-05-20 00:00:00,Footwear,S,3,51.18,0.0,In-Store,153.54
TX001567,CUST00329,2025-01-23 00:00:00,Apparel,XL,2,67.8,0.0,In-Store,135.6
TX001568,CUST00329,2025-02-09 00:00:00,Apparel,S,1,43.43,0.0,Online,43.43
TX001569,CUST00329,2025-08-24 00:00:00,Accessories,S,1,36.86,0.0,Online,36.86
TX001570,CUST00329,2026-01-03 00:00:00,Apparel,M,2,66.85,0.0,In-Store,133.7
TX001571,CUST00329,2026-01-28 00:00:00,Apparel,S,1,116.0,14.94,In-Store,98.67
TX001572,CUST00329,2026-04-13 00:00:00,Home & Living,M,1,197.38,0.0,Online,197.38
TX001573,CUST00329,2026-06-04 00:00:00,Accessories,M,1,55.55,0.0,Online,55.55
TX001574,CUST00330,2024-03-28 00:00:00,Footwear,M,1,174.57,0.0,Online,174.57
TX001575,CUST00330,2024-12-10 00:00:00,Footwear,S,2,132.94,39.2,Online,161.66
TX001576,CUST00330,2025-09-07 00:00:00,Home & Living,S,1,226.54,0.0,Online,226.54
TX001577,CUST00330,2025-12-07 00:00:00,Home & Living,L,2,259.32,5.67,Online,489.23
TX001578,CUST00330,2026-04-09 00:00:00,Accessories,L,1,20.78,0.0,In-Store,20.78
TX001579,CUST00331,2026-02-24 00:00:00,Home & Living,S,3,100.53,0.0,In-Store,301.59
TX001580,CUST00331,2026-02-24 00:00:00,Accessories,XL,2,68.88,0.0,Online,137.76
TX001581,CUST00331,2026-03-28 00:00:00,Accessories,XS,4,28.44,0.0,In-Store,113.76
TX001582,CUST00331,2026-04-01 00:00:00,Home & Living,S,1,90.16,0.0,In-Store,90.16
TX001583,CUST00331,2026-04-14 00:00:00,Accessories,M,1,20.61,0.0,Online,20.61
TX001584,CUST00331,2026-04-23 00:00:00,Accessories,XS,1,64.06,0.0,In-Store,64.06
TX001585,CUST00331,2026-04-28 00:00:00,Apparel,L,1,56.67,0.0,Online,56.67
TX001586,CUST00332,2024-12-01 00:00:00,Home & Living,S,1,52.38,7.73,In-Store,48.33
TX001587,CUST00332,2025-05-04 00:00:00,Accessories,S,3,32.22,0.0,Online,96.66
TX001588,CUST00333,2026-02-25 00:00:00,Home & Living,S,1,141.21,0.0,In-Store,141.21
TX001589,CUST00334,2024-06-02 00:00:00,Apparel,XS,2,65.44,0.0,In-Store,130.88
TX001590,CUST00334,2024-07-12 00:00:00,Accessories,S,1,67.16,0.0,Online,67.16
TX001591,CUST00334,2024-11-01 00:00:00,Apparel,S,1,46.88,5.25,Online,44.42
TX001592,CUST00334,2025-03-16 00:00:00,Apparel,M,1,34.98,26.03,Online,25.87
TX001593,CUST00334,2025-04-01 00:00:00,Footwear,M,1,89.14,0.0,Online,89.14
TX001594,CUST00335,2025-10-03 00:00:00,Home & Living,XS,2,178.02,7.7,In-Store,328.62
TX001595,CUST00335,2026-04-12 00:00:00,Footwear,S,1,114.71,0.0,In-Store,114.71
TX001596,CUST00335,2026-05-06 00:00:00,Accessories,XS,2,48.28,0.0,Online,96.56
TX001597,CUST00336,2025-06-12 00:00:00,Apparel,L,2,56.69,0.0,In-Store,113.38
TX001598,CUST00336,2025-06-27 00:00:00,Accessories,S,4,30.84,0.0,In-Store,123.36
TX001599,CUST00336,2025-11-21 00:00:00,Apparel,L,2,50.28,0.0,In-Store,100.56
TX001600,CUST00337,2025-03-19 00:00:00,Accessories,L,1,66.52,6.06,Online,62.49
TX001601,CUST00337,2025-06-17 00:00:00,Footwear,M,1,182.44,11.02,Online,162.34
TX001602,CUST00337,2026-01-13 00:00:00,Accessories,S,1,15.89,0.0,In-Store,15.89
TX001603,CUST00337,2026-02-01 00:00:00,Home & Living,M,1,81.38,5.2,In-Store,77.15
TX001604,CUST00338,2024-03-28 00:00:00,Home & Living,S,2,48.94,0.0,Online,97.88
TX001605,CUST00338,2024-12-21 00:00:00,Home & Living,L,1,39.97,0.0,Online,39.97
TX001606,CUST00338,2025-05-10 00:00:00,Home & Living,L,2,177.77,0.0,Online,355.54
TX001607,CUST00338,2025-05-21 00:00:00,Footwear,M,2,154.22,0.0,Online,308.44
TX001608,CUST00339,2025-07-29 00:00:00,Footwear,M,2,58.23,0.0,In-Store,116.46
TX001609,CUST00339,2025-10-24 00:00:00,Home & Living,S,1,186.7,0.0,Online,186.7
TX001610,CUST00339,2025-12-24 00:00:00,Accessories,S,2,53.76,0.0,In-Store,107.52
TX001611,CUST00339,2026-05-19 00:00:00,Apparel,S,1,100.29,22.81,In-Store,77.41
TX001612,CUST00339,2026-06-21 00:00:00,Apparel,L,1,51.22,0.0,Online,51.22
TX001613,CUST00340,2025-11-10 00:00:00,Home & Living,L,1,146.36,0.0,Online,146.36
TX001614,CUST00340,2026-01-18 00:00:00,Home & Living,L,1,82.72,0.0,In-Store,82.72
TX001615,CUST00341,2025-04-12 00:00:00,Apparel,S,4,104.41,0.0,In-Store,417.64
TX001616,CUST00341,2026-03-27 00:00:00,Accessories,S,1,20.97,0.0,Online,20.97
TX001617,CUST00341,2026-06-07 00:00:00,Footwear,S,1,90.3,0.0,Online,90.3
TX001618,CUST00342,2025-10-10 00:00:00,Home & Living,S,2,132.98,0.0,In-Store,265.96
TX001619,CUST00342,2025-12-28 00:00:00,Apparel,XS,1,69.42,15.85,In-Store,58.42
TX001620,CUST00342,2026-04-06 00:00:00,Home & Living,L,1,266.72,0.0,Online,266.72
TX001621,CUST00343,2024-06-18 00:00:00,Accessories,M,1,15.05,0.0,Online,15.05
TX001622,CUST00344,2025-02-10 00:00:00,Home & Living,M,1,156.11,0.0,Online,156.11
TX001623,CUST00344,2025-10-07 00:00:00,Home & Living,M,2,102.95,0.0,Online,205.9
TX001624,CUST00344,2025-11-27 00:00:00,Accessories,M,1,70.1,0.0,In-Store,70.1
TX001625,CUST00345,2024-08-08 00:00:00,Footwear,L,1,154.37,0.0,Online,154.37
TX001626,CUST00345,2024-09-04 00:00:00,Apparel,S,1,86.73,0.0,Online,86.73
TX001627,CUST00345,2024-12-04 00:00:00,Footwear,M,2,114.26,6.28,In-Store,214.17
TX001628,CUST00345,2025-12-16 00:00:00,Accessories,XS,1,35.76,0.0,In-Store,35.76
TX001629,CUST00345,2026-02-09 00:00:00,Apparel,L,1,37.89,0.0,Online,37.89
TX001630,CUST00345,2026-03-20 00:00:00,Home & Living,M,2,197.79,0.0,Online,395.58
TX001631,CUST00346,2026-05-14 00:00:00,Apparel,M,1,96.39,0.0,Online,96.39
TX001632,CUST00347,2024-12-11 00:00:00,Footwear,L,1,147.19,0.0,In-Store,147.19
TX001633,CUST00347,2024-12-13 00:00:00,Footwear,L,1,116.42,0.0,Online,116.42
TX001634,CUST00347,2025-03-19 00:00:00,Footwear,XS,2,136.68,0.0,In-Store,273.36
TX001635,CUST00347,2025-04-09 00:00:00,Accessories,M,2,43.08,0.0,In-Store,86.16
TX001636,CUST00347,2025-04-10 00:00:00,Accessories,L,1,46.52,0.0,Online,46.52
TX001637,CUST00347,2025-09-24 00:00:00,Accessories,M,1,39.74,0.0,Online,39.74
TX001638,CUST00347,2025-10-07 00:00:00,Home & Living,M,1,190.64,0.0,Online,190.64
TX001639,CUST00347,2025-10-15 00:00:00,Accessories,S,4,15.66,0.0,In-Store,62.64
TX001640,CUST00347,2026-01-02 00:00:00,Apparel,M,1,59.09,0.0,In-Store,59.09
TX001641,CUST00347,2026-03-27 00:00:00,Accessories,M,1,32.1,0.0,Online,32.1
TX001642,CUST00347,2026-06-26 00:00:00,Accessories,L,3,27.65,0.0,Online,82.95
TX001643,CUST00348,2025-07-13 00:00:00,Apparel,XL,1,76.18,0.0,Online,76.18
TX001644,CUST00348,2026-06-03 00:00:00,Accessories,L,1,32.34,0.0,Online,32.34
TX001645,CUST00349,2026-06-07 00:00:00,Home & Living,L,2,188.94,0.0,Online,377.88
TX001646,CUST00350,2025-09-30 00:00:00,Apparel,M,1,30.17,0.0,Online,30.17
TX001647,CUST00350,2026-03-16 00:00:00,Apparel,XL,1,76.25,0.0,In-Store,76.25
TX001648,CUST00351,2026-03-25 00:00:00,Accessories,S,1,60.08,0.0,In-Store,60.08
TX001649,CUST00352,2026-06-11 00:00:00,Home & Living,XS,3,83.72,0.0,In-Store,251.16
TX001650,CUST00353,2025-07-19 00:00:00,Apparel,L,1,104.86,8.0,Online,96.47
TX001651,CUST00353,2025-09-06 00:00:00,Home & Living,M,1,92.86,0.0,Online,92.86
TX001652,CUST00353,2025-09-17 00:00:00,Home & Living,XS,4,215.32,0.0,In-Store,861.28
TX001653,CUST00353,2025-10-07 00:00:00,Accessories,XS,1,52.75,0.0,Online,52.75
TX001654,CUST00353,2026-01-25 00:00:00,Footwear,M,1,51.34,0.0,Online,51.34
TX001655,CUST00353,2026-01-28 00:00:00,Apparel,XL,1,60.79,0.0,Online,60.79
TX001656,CUST00353,2026-02-04 00:00:00,Accessories,S,2,67.94,0.0,Online,135.88
TX001657,CUST00353,2026-03-10 00:00:00,Home & Living,M,1,55.98,0.0,Online,55.98
TX001658,CUST00354,2025-10-24 00:00:00,Footwear,S,1,105.42,0.0,Online,105.42
TX001659,CUST00354,2026-02-03 00:00:00,Footwear,XL,1,110.48,0.0,In-Store,110.48
TX001660,CUST00354,2026-06-04 00:00:00,Apparel,XL,1,80.24,0.0,Online,80.24
TX001661,CUST00355,2026-05-10 00:00:00,Footwear,M,1,194.19,0.0,Online,194.19
TX001662,CUST00356,2025-12-09 00:00:00,Accessories,M,1,58.85,0.0,In-Store,58.85
TX001663,CUST00356,2025-12-26 00:00:00,Footwear,S,1,78.09,0.0,Online,78.09
TX001664,CUST00356,2026-03-16 00:00:00,Apparel,S,1,107.36,20.2,Online,85.67
TX001665,CUST00356,2026-04-02 00:00:00,Accessories,XS,4,48.97,6.26,Online,183.62
TX001666,CUST00357,2024-08-14 00:00:00,Apparel,XS,3,53.97,0.0,Online,161.91
TX001667,CUST00357,2025-04-29 00:00:00,Accessories,S,1,11.08,0.0,Online,11.08
TX001668,CUST00357,2025-07-07 00:00:00,Footwear,L,1,138.72,0.0,In-Store,138.72
TX001669,CUST00357,2025-12-08 00:00:00,Accessories,XS,2,53.36,0.0,Online,106.72
TX001670,CUST00357,2026-03-28 00:00:00,Accessories,M,1,21.87,0.0,Online,21.87
TX001671,CUST00357,2026-04-20 00:00:00,Footwear,M,1,191.36,38.01,Online,118.62
TX001672,CUST00358,2024-06-16 00:00:00,Footwear,M,1,86.9,0.0,Online,86.9
TX001673,CUST00358,2024-09-07 00:00:00,Home & Living,M,4,75.53,0.0,In-Store,302.12
TX001674,CUST00359,2026-03-31 00:00:00,Apparel,XS,1,70.81,0.0,In-Store,70.81
TX001675,CUST00359,2026-04-08 00:00:00,Accessories,S,1,14.76,0.0,Online,14.76
TX001676,CUST00359,2026-04-20 00:00:00,Apparel,M,1,56.68,0.0,In-Store,56.68
TX001677,CUST00360,2025-02-20 00:00:00,Accessories,S,2,65.37,0.0,In-Store,130.74
TX001678,CUST00360,2025-07-23 00:00:00,Home & Living,L,1,41.8,0.0,Online,41.8
TX001679,CUST00360,2025-11-11 00:00:00,Home & Living,M,4,279.6,0.0,In-Store,1118.4
TX001680,CUST00361,2025-12-04 00:00:00,Apparel,M,1,47.69,0.0,In-Store,47.69
TX001681,CUST00361,2026-02-25 00:00:00,Accessories,M,4,12.41,0.0,Online,49.64
TX001682,CUST00361,2026-03-26 00:00:00,Apparel,L,2,101.74,25.88,Online,150.82
TX001683,CUST00361,2026-04-17 00:00:00,Home & Living,M,1,211.6,0.0,Online,211.6
TX001684,CUST00361,2026-05-06 00:00:00,Apparel,L,1,80.84,0.0,In-Store,80.84
TX001685,CUST00361,2026-05-21 00:00:00,Home & Living,L,1,108.22,16.42,In-Store,90.45
TX001686,CUST00361,2026-06-13 00:00:00,Accessories,M,1,45.08,0.0,Online,45.08
TX001687,CUST00361,2026-06-15 00:00:00,Apparel,M,1,60.32,0.0,Online,60.32
TX001688,CUST00362,2025-08-16 00:00:00,Home & Living,M,1,273.84,0.0,Online,273.84
TX001689,CUST00362,2025-10-26 00:00:00,Accessories,M,1,37.14,0.0,In-Store,37.14
TX001690,CUST00362,2025-10-29 00:00:00,Home & Living,L,2,168.33,0.0,Online,336.66
TX001691,CUST00362,2026-01-21 00:00:00,Apparel,XS,1,116.67,0.0,In-Store,116.67
TX001692,CUST00362,2026-02-26 00:00:00,Apparel,S,1,93.67,0.0,In-Store,93.67
TX001693,CUST00363,2025-07-21 00:00:00,Home & Living,M,1,125.87,0.0,Online,125.87
TX001694,CUST00363,2026-04-15 00:00:00,Footwear,S,1,199.13,0.0,In-Store,199.13
TX001695,CUST00364,2025-11-28 00:00:00,Home & Living,M,1,227.5,0.0,Online,227.5
TX001696,CUST00365,2026-01-08 00:00:00,Accessories,XL,1,37.38,0.0,In-Store,37.38
TX001697,CUST00365,2026-03-17 00:00:00,Footwear,XS,1,99.01,0.0,Online,99.01
TX001698,CUST00365,2026-05-16 00:00:00,Footwear,XL,1,130.19,18.09,In-Store,106.64
TX001699,CUST00365,2026-05-28 00:00:00,Footwear,S,1,189.22,13.28,Online,164.09
TX001700,CUST00365,2026-06-29 00:00:00,Home & Living,M,1,228.7,0.0,Online,228.7
TX001701,CUST00366,2024-09-21 00:00:00,Apparel,M,1,37.85,0.0,Online,37.85
TX001702,CUST00366,2025-01-07 00:00:00,Footwear,L,2,135.26,0.0,Online,270.52
TX001703,CUST00366,2025-03-22 00:00:00,Accessories,XS,3,12.71,0.0,Online,38.13
TX001704,CUST00366,2026-05-08 00:00:00,Footwear,S,1,172.21,0.0,Online,172.21
TX001705,CUST00367,2026-05-04 00:00:00,Home & Living,M,1,280.32,0.0,Online,280.32
TX001706,CUST00368,2026-02-01 00:00:00,Home & Living,S,1,175.29,0.0,In-Store,175.29
TX001707,CUST00369,2025-11-10 00:00:00,Home & Living,S,1,135.67,0.0,In-Store,135.67
TX001708,CUST00369,2026-06-25 00:00:00,Accessories,L,1,37.5,0.0,Online,37.5
TX001709,CUST00370,2024-08-09 00:00:00,Accessories,M,1,61.99,10.04,Online,55.77
TX001710,CUST00371,2025-04-06 00:00:00,Footwear,M,1,64.08,0.0,Online,64.08
TX001711,CUST00372,2025-01-18 00:00:00,Home & Living,L,1,185.3,10.63,Online,165.6
TX001712,CUST00372,2026-01-06 00:00:00,Home & Living,L,1,296.69,0.0,Online,296.69
TX001713,CUST00373,2026-03-21 00:00:00,Accessories,L,1,35.24,7.35,In-Store,32.65
TX001714,CUST00373,2026-04-15 00:00:00,Footwear,XL,1,193.23,21.4,In-Store,151.88
TX001715,CUST00373,2026-04-17 00:00:00,Footwear,L,2,170.19,14.29,In-Store,291.74
TX001716,CUST00373,2026-04-25 00:00:00,Apparel,M,1,66.09,9.74,In-Store,59.65
TX001717,CUST00373,2026-05-20 00:00:00,Footwear,S,1,152.39,39.94,Online,91.53
TX001718,CUST00373,2026-05-31 00:00:00,Home & Living,XL,1,78.42,0.0,In-Store,78.42
TX001719,CUST00374,2025-09-03 00:00:00,Accessories,M,1,11.41,11.89,Online,10.05
TX001720,CUST00374,2025-10-19 00:00:00,Accessories,M,1,29.07,0.0,Online,29.07
TX001721,CUST00374,2025-10-22 00:00:00,Accessories,S,2,10.59,0.0,Online,21.18
TX001722,CUST00374,2025-10-31 00:00:00,Home & Living,M,1,138.09,0.0,Online,138.09
TX001723,CUST00374,2025-11-03 00:00:00,Apparel,L,1,116.14,5.09,In-Store,110.23
TX001724,CUST00374,2025-12-03 00:00:00,Accessories,L,1,21.98,0.0,In-Store,21.98
TX001725,CUST00374,2025-12-10 00:00:00,Accessories,M,1,40.38,0.0,In-Store,40.38
TX001726,CUST00374,2025-12-21 00:00:00,Apparel,M,3,63.17,16.95,In-Store,157.39
TX001727,CUST00374,2026-01-31 00:00:00,Home & Living,M,1,135.29,14.22,Online,116.05
TX001728,CUST00374,2026-03-23 00:00:00,Home & Living,S,1,253.38,0.0,In-Store,253.38
TX001729,CUST00374,2026-04-10 00:00:00,Footwear,L,1,151.31,0.0,Online,151.31
TX001730,CUST00374,2026-05-11 00:00:00,Footwear,XL,1,70.66,0.0,Online,70.66
TX001731,CUST00374,2026-06-25 00:00:00,Apparel,M,2,48.29,0.0,In-Store,96.58
TX001732,CUST00375,2025-05-28 00:00:00,Home & Living,S,1,105.83,0.0,In-Store,105.83
TX001733,CUST00376,2026-06-22 00:00:00,Home & Living,M,2,193.51,13.98,In-Store,332.91
TX001734,CUST00377,2024-05-21 00:00:00,Accessories,S,1,37.1,0.0,Online,37.1
TX001735,CUST00377,2025-02-19 00:00:00,Home & Living,XL,2,61.88,15.78,Online,104.23
TX001736,CUST00377,2025-03-24 00:00:00,Apparel,S,1,111.47,12.21,In-Store,97.86
TX001737,CUST00377,2026-01-08 00:00:00,Accessories,S,1,38.4,0.0,In-Store,38.4
TX001738,CUST00378,2026-02-09 00:00:00,Accessories,XS,1,56.48,0.0,In-Store,56.48
TX001739,CUST00378,2026-03-13 00:00:00,Accessories,M,3,18.37,0.0,In-Store,55.11
TX001740,CUST00378,2026-05-03 00:00:00,Home & Living,L,1,173.37,0.0,Online,173.37
TX001741,CUST00378,2026-06-08 00:00:00,Home & Living,M,1,133.07,0.0,In-Store,133.07
TX001742,CUST00379,2024-10-08 00:00:00,Home & Living,S,1,246.15,0.0,In-Store,246.15
TX001743,CUST00379,2025-08-11 00:00:00,Accessories,S,1,62.26,10.43,Online,55.77
TX001744,CUST00379,2025-11-25 00:00:00,Apparel,M,1,55.65,0.0,In-Store,55.65
TX001745,CUST00379,2025-12-11 00:00:00,Home & Living,S,1,211.36,0.0,Online,211.36
TX001746,CUST00379,2026-02-22 00:00:00,Footwear,XS,1,198.68,21.46,Online,156.04
TX001747,CUST00379,2026-06-13 00:00:00,Footwear,S,1,168.03,0.0,Online,168.03
TX001748,CUST00380,2025-07-25 00:00:00,Home & Living,XS,1,81.41,0.0,Online,81.41
TX001749,CUST00380,2025-11-02 00:00:00,Footwear,S,3,50.74,0.0,In-Store,152.22
TX001750,CUST00381,2025-12-26 00:00:00,Apparel,XS,2,68.0,0.0,Online,136.0
TX001751,CUST00381,2026-02-07 00:00:00,Home & Living,XS,1,91.22,0.0,Online,91.22
TX001752,CUST00381,2026-04-26 00:00:00,Apparel,S,1,94.91,29.58,In-Store,66.84
TX001753,CUST00381,2026-05-18 00:00:00,Apparel,L,1,66.16,20.19,Online,52.8
TX001754,CUST00382,2026-02-15 00:00:00,Home & Living,S,1,131.08,0.0,Online,131.08
TX001755,CUST00382,2026-05-29 00:00:00,Footwear,M,1,163.03,29.2,Online,115.43
TX001756,CUST00383,2024-09-27 00:00:00,Apparel,S,2,80.53,0.0,Online,161.06
TX001757,CUST00383,2024-10-26 00:00:00,Apparel,XS,1,83.61,21.27,In-Store,65.83
TX001758,CUST00383,2025-09-20 00:00:00,Accessories,S,1,28.22,0.0,Online,28.22
TX001759,CUST00383,2025-11-27 00:00:00,Apparel,S,1,78.53,0.0,Online,78.53
TX001760,CUST00384,2026-03-14 00:00:00,Home & Living,M,1,273.33,0.0,In-Store,273.33
TX001761,CUST00384,2026-06-29 00:00:00,Accessories,S,1,43.93,0.0,In-Store,43.93
TX001762,CUST00385,2025-10-09 00:00:00,Accessories,L,1,73.84,5.02,Online,70.13
TX001763,CUST00385,2025-11-17 00:00:00,Apparel,L,1,118.26,0.0,In-Store,118.26
TX001764,CUST00385,2025-12-14 00:00:00,Accessories,S,1,19.53,0.0,Online,19.53
TX001765,CUST00385,2025-12-17 00:00:00,Apparel,M,3,113.15,16.5,Online,283.44
TX001766,CUST00385,2025-12-19 00:00:00,Apparel,XS,4,108.97,21.98,Online,340.07
TX001767,CUST00385,2026-01-14 00:00:00,Footwear,M,1,90.91,0.0,Online,90.91
