campaign_id,campaign_name,date,channel,spend,impressions,clicks,conversions
CAMP01121,LumaStyle_GoogleAds_202408,2024-08-12,Google Ads,372.78,20688,366,12
CAMP01122,LumaStyle_MetaAds_202408,2024-08-12,Meta Ads,160.57,9683,89,4
CAMP01123,LumaStyle_Email_202408,2024-08-12,Email,37.26,3681,411,8
CAMP01124,LumaStyle_Organic_202408,2024-08-12,Organic,0.0,5683,157,3
CAMP01125,LumaStyle_Referral_202408,2024-08-12,Referral,0.0,1642,144,7
CAMP01126,LumaStyle_GoogleAds_202408,2024-08-13,Google Ads,268.72,15957,546,26
CAMP01127,LumaStyle_MetaAds_202408,2024-08-13,Meta Ads,427.11,29566,461,19
CAMP01128,LumaStyle_Email_202408,2024-08-13,Email,38.47,3598,618,9
CAMP01129,LumaStyle_Organic_202408,2024-08-13,Organic,0.0,7305,175,3
CAMP01130,LumaStyle_Referral_202408,2024-08-13,Referral,0.0,1083,91,6
CAMP01131,LumaStyle_GoogleAds_202408,2024-08-14,Google Ads,300.72,15902,257,11
CAMP01132,LumaStyle_MetaAds_202408,2024-08-14,Meta Ads,265.23,13946,272,16
CAMP01133,LumaStyle_Email_202408,2024-08-14,Email,79.38,3607,519,5
CAMP01134,LumaStyle_Organic_202408,2024-08-14,Organic,0.0,5967,229,2
CAMP01135,LumaStyle_Referral_202408,2024-08-14,Referral,0.0,904,68,4
CAMP01136,LumaStyle_GoogleAds_202408,2024-08-15,Google Ads,423.21,19457,304,10
CAMP01137,LumaStyle_MetaAds_202408,2024-08-15,Meta Ads,394.05,29824,267,18
CAMP01138,LumaStyle_Email_202408,2024-08-15,Email,39.07,3003,419,10
CAMP01139,LumaStyle_Organic_202408,2024-08-15,Organic,0.0,3703,88,1
CAMP01140,LumaStyle_Referral_202408,2024-08-15,Referral,0.0,978,97,7
CAMP01141,LumaStyle_GoogleAds_202408,2024-08-16,Google Ads,441.3,23207,673,25
CAMP01142,LumaStyle_MetaAds_202408,2024-08-16,Meta Ads,375.68,25672,223,14
CAMP01143,LumaStyle_Email_202408,2024-08-16,Email,72.4,3807,584,15
CAMP01144,LumaStyle_Organic_202408,2024-08-16,Organic,0.0,7154,278,8
CAMP01145,LumaStyle_Referral_202408,2024-08-16,Referral,0.0,1748,185,12
CAMP01146,LumaStyle_GoogleAds_202408,2024-08-17,Google Ads,179.98,9419,238,9
CAMP01147,LumaStyle_MetaAds_202408,2024-08-17,Meta Ads,152.14,11170,151,10
CAMP01148,LumaStyle_Email_202408,2024-08-17,Email,79.92,3757,735,21
CAMP01149,LumaStyle_Organic_202408,2024-08-17,Organic,0.0,4861,191,5
CAMP01150,LumaStyle_Referral_202408,2024-08-17,Referral,0.0,1035,87,6
CAMP01151,LumaStyle_GoogleAds_202408,2024-08-18,Google Ads,300.66,14488,339,7
CAMP01152,LumaStyle_MetaAds_202408,2024-08-18,Meta Ads,238.68,14310,225,7
CAMP01153,LumaStyle_Email_202408,2024-08-18,Email,44.69,3382,343,5
CAMP01154,LumaStyle_Organic_202408,2024-08-18,Organic,0.0,3280,123,3
CAMP01155,LumaStyle_Referral_202408,2024-08-18,Referral,0.0,1776,90,5
CAMP01156,LumaStyle_GoogleAds_202408,2024-08-19,Google Ads,336.98,16215,551,12
CAMP01157,LumaStyle_MetaAds_202408,2024-08-19,Meta Ads,436.17,25145,407,19
CAMP01158,LumaStyle_Email_202408,2024-08-19,Email,21.22,3233,695,13
CAMP01159,LumaStyle_Organic_202408,2024-08-19,Organic,0.0,3279,98,1
CAMP01160,LumaStyle_Referral_202408,2024-08-19,Referral,0.0,891,74,3
CAMP01161,LumaStyle_GoogleAds_202408,2024-08-20,Google Ads,293.46,13397,241,9
CAMP01162,LumaStyle_MetaAds_202408,2024-08-20,Meta Ads,221.6,15345,170,8
CAMP01163,LumaStyle_Email_202408,2024-08-20,Email,25.62,4243,850,21
CAMP01164,LumaStyle_Organic_202408,2024-08-20,Organic,0.0,7450,259,6
CAMP01165,LumaStyle_Referral_202408,2024-08-20,Referral,0.0,1153,103,4
CAMP01166,LumaStyle_GoogleAds_202408,2024-08-21,Google Ads,287.48,16002,420,9
CAMP01167,LumaStyle_MetaAds_202408,2024-08-21,Meta Ads,123.12,8324,102,4
CAMP01168,LumaStyle_Email_202408,2024-08-21,Email,26.2,2317,301,8
CAMP01169,LumaStyle_Organic_202408,2024-08-21,Organic,0.0,3205,120,1
CAMP01170,LumaStyle_Referral_202408,2024-08-21,Referral,0.0,1599,171,9
CAMP01171,LumaStyle_GoogleAds_202408,2024-08-22,Google Ads,371.19,18129,600,14
CAMP01172,LumaStyle_MetaAds_202408,2024-08-22,Meta Ads,137.25,7057,95,4
CAMP01173,LumaStyle_Email_202408,2024-08-22,Email,75.43,2746,419,4
CAMP01174,LumaStyle_Organic_202408,2024-08-22,Organic,0.0,4087,163,1
CAMP01175,LumaStyle_Referral_202408,2024-08-22,Referral,0.0,1067,56,3
CAMP01176,LumaStyle_GoogleAds_202408,2024-08-23,Google Ads,470.55,25013,575,26
CAMP01177,LumaStyle_MetaAds_202408,2024-08-23,Meta Ads,101.76,6888,71,3
CAMP01178,LumaStyle_Email_202408,2024-08-23,Email,23.47,2992,367,8
CAMP01179,LumaStyle_Organic_202408,2024-08-23,Organic,0.0,4721,166,2
CAMP01180,LumaStyle_Referral_202408,2024-08-23,Referral,0.0,1800,149,10
CAMP01181,LumaStyle_GoogleAds_202408,2024-08-24,Google Ads,200.55,9760,336,11
CAMP01182,LumaStyle_MetaAds_202408,2024-08-24,Meta Ads,129.71,9348,162,9
CAMP01183,LumaStyle_Email_202408,2024-08-24,Email,65.33,2368,503,8
CAMP01184,LumaStyle_Organic_202408,2024-08-24,Organic,0.0,6635,221,4
CAMP01185,LumaStyle_Referral_202408,2024-08-24,Referral,0.0,1726,127,9
CAMP01186,LumaStyle_GoogleAds_202408,2024-08-25,Google Ads,453.89,23664,820,17
CAMP01187,LumaStyle_MetaAds_202408,2024-08-25,Meta Ads,411.01,28171,354,18
CAMP01188,LumaStyle_Email_202408,2024-08-25,Email,35.66,2304,366,9
CAMP01189,LumaStyle_Organic_202408,2024-08-25,Organic,0.0,4524,145,1
CAMP01190,LumaStyle_Referral_202408,2024-08-25,Referral,0.0,638,36,1
CAMP01191,LumaStyle_GoogleAds_202408,2024-08-26,Google Ads,330.29,14324,229,6
CAMP01192,LumaStyle_MetaAds_202408,2024-08-26,Meta Ads,174.5,12207,111,6
CAMP01193,LumaStyle_Email_202408,2024-08-26,Email,78.37,2388,437,11
CAMP01194,LumaStyle_Organic_202408,2024-08-26,Organic,0.0,4498,138,3
CAMP01195,LumaStyle_Referral_202408,2024-08-26,Referral,0.0,844,76,3
CAMP01196,LumaStyle_GoogleAds_202408,2024-08-27,Google Ads,258.73,14635,232,9
CAMP01197,LumaStyle_MetaAds_202408,2024-08-27,Meta Ads,422.45,24701,271,10
CAMP01198,LumaStyle_Email_202408,2024-08-27,Email,29.23,4413,813,18
CAMP01199,LumaStyle_Organic_202408,2024-08-27,Organic,0.0,5403,128,3
CAMP01200,LumaStyle_Referral_202408,2024-08-27,Referral,0.0,1065,75,3
CAMP01201,LumaStyle_GoogleAds_202408,2024-08-28,Google Ads,363.42,15800,549,19
CAMP01202,LumaStyle_MetaAds_202408,2024-08-28,Meta Ads,327.88,17474,144,8
CAMP01203,LumaStyle_Email_202408,2024-08-28,Email,21.78,4245,721,17
CAMP01204,LumaStyle_Organic_202408,2024-08-28,Organic,0.0,7890,269,6
CAMP01205,LumaStyle_Referral_202408,2024-08-28,Referral,0.0,607,61,4
CAMP01206,LumaStyle_GoogleAds_202408,2024-08-29,Google Ads,178.92,9404,227,6
CAMP01207,LumaStyle_MetaAds_202408,2024-08-29,Meta Ads,367.89,20755,311,13
CAMP01208,LumaStyle_Email_202408,2024-08-29,Email,64.27,2179,339,6
CAMP01209,LumaStyle_Organic_202408,2024-08-29,Organic,0.0,3515,92,2
CAMP01210,LumaStyle_Referral_202408,2024-08-29,Referral,0.0,1091,102,5
CAMP01211,LumaStyle_GoogleAds_202408,2024-08-30,Google Ads,317.07,17669,365,11
CAMP01212,LumaStyle_MetaAds_202408,2024-08-30,Meta Ads,412.61,20705,318,14
CAMP01213,LumaStyle_Email_202408,2024-08-30,Email,46.66,3504,484,6
CAMP01214,LumaStyle_Organic_202408,2024-08-30,Organic,0.0,7003,217,2
CAMP01215,LumaStyle_Referral_202408,2024-08-30,Referral,0.0,1565,131,5
CAMP01216,LumaStyle_GoogleAds_202408,2024-08-31,Google Ads,264.14,11764,381,7
CAMP01217,LumaStyle_MetaAds_202408,2024-08-31,Meta Ads,166.15,8484,110,7
CAMP01218,LumaStyle_Email_202408,2024-08-31,Email,30.49,4643,980,28
CAMP01219,LumaStyle_Organic_202408,2024-08-31,Organic,0.0,4346,119,1
CAMP01220,LumaStyle_Referral_202408,2024-08-31,Referral,0.0,966,99,5
CAMP01221,LumaStyle_GoogleAds_202409,2024-09-01,Google Ads,340.13,14362,341,11
CAMP01222,LumaStyle_MetaAds_202409,2024-09-01,Meta Ads,242.31,14203,136,6
CAMP01223,LumaStyle_Email_202409,2024-09-01,Email,62.89,3295,344,9
CAMP01224,LumaStyle_Organic_202409,2024-09-01,Organic,0.0,3240,106,3
CAMP01225,LumaStyle_Referral_202409,2024-09-01,Referral,0.0,1443,109,5
CAMP01226,LumaStyle_GoogleAds_202409,2024-09-02,Google Ads,414.64,16664,331,8
CAMP01227,LumaStyle_MetaAds_202409,2024-09-02,Meta Ads,343.24,23672,195,7
CAMP01228,LumaStyle_Email_202409,2024-09-02,Email,30.03,2023,402,10
CAMP01229,LumaStyle_Organic_202409,2024-09-02,Organic,0.0,3953,134,3
CAMP01230,LumaStyle_Referral_202409,2024-09-02,Referral,0.0,1758,116,5
CAMP01231,LumaStyle_GoogleAds_202409,2024-09-03,Google Ads,486.35,26123,867,42
CAMP01232,LumaStyle_MetaAds_202409,2024-09-03,Meta Ads,148.67,11294,207,12
CAMP01233,LumaStyle_Email_202409,2024-09-03,Email,42.25,2423,255,5
CAMP01234,LumaStyle_Organic_202409,2024-09-03,Organic,0.0,3002,102,2
CAMP01235,LumaStyle_Referral_202409,2024-09-03,Referral,0.0,1203,138,7
CAMP01236,LumaStyle_GoogleAds_202409,2024-09-04,Google Ads,430.64,22403,651,17
CAMP01237,LumaStyle_MetaAds_202409,2024-09-04,Meta Ads,238.5,12596,141,4
CAMP01238,LumaStyle_Email_202409,2024-09-04,Email,52.91,2400,326,5
CAMP01239,LumaStyle_Organic_202409,2024-09-04,Organic,0.0,7516,209,3
CAMP01240,LumaStyle_Referral_202409,2024-09-04,Referral,0.0,1713,104,4
CAMP01241,LumaStyle_GoogleAds_202409,2024-09-05,Google Ads,408.59,18485,544,25
CAMP01242,LumaStyle_MetaAds_202409,2024-09-05,Meta Ads,188.03,13171,157,5
CAMP01243,LumaStyle_Email_202409,2024-09-05,Email,56.44,4534,597,13
CAMP01244,LumaStyle_Organic_202409,2024-09-05,Organic,0.0,7472,236,4
CAMP01245,LumaStyle_Referral_202409,2024-09-05,Referral,0.0,969,87,4
CAMP01246,LumaStyle_GoogleAds_202409,2024-09-06,Google Ads,166.58,7979,165,6
CAMP01247,LumaStyle_MetaAds_202409,2024-09-06,Meta Ads,214.07,14287,118,7
CAMP01248,LumaStyle_Email_202409,2024-09-06,Email,40.9,4541,643,16
CAMP01249,LumaStyle_Organic_202409,2024-09-06,Organic,0.0,6420,159,4
CAMP01250,LumaStyle_Referral_202409,2024-09-06,Referral,0.0,1108,63,4
CAMP01251,LumaStyle_GoogleAds_202409,2024-09-07,Google Ads,479.75,26004,615,22
CAMP01252,LumaStyle_MetaAds_202409,2024-09-07,Meta Ads,320.79,18181,205,8
CAMP01253,LumaStyle_Email_202409,2024-09-07,Email,47.92,3412,605,12
CAMP01254,LumaStyle_Organic_202409,2024-09-07,Organic,0.0,3517,109,2
CAMP01255,LumaStyle_Referral_202409,2024-09-07,Referral,0.0,1326,88,3
CAMP01256,LumaStyle_GoogleAds_202409,2024-09-08,Google Ads,255.16,13880,480,14
CAMP01257,LumaStyle_MetaAds_202409,2024-09-08,Meta Ads,435.92,33950,670,22
CAMP01258,LumaStyle_Email_202409,2024-09-08,Email,26.91,3903,512,10
CAMP01259,LumaStyle_Organic_202409,2024-09-08,Organic,0.0,3819,105,1
CAMP01260,LumaStyle_Referral_202409,2024-09-08,Referral,0.0,1778,154,7
CAMP01261,LumaStyle_GoogleAds_202409,2024-09-09,Google Ads,476.1,22278,630,12
CAMP01262,LumaStyle_MetaAds_202409,2024-09-09,Meta Ads,342.89,22945,385,14
CAMP01263,LumaStyle_Email_202409,2024-09-09,Email,72.68,4636,499,9
CAMP01264,LumaStyle_Organic_202409,2024-09-09,Organic,0.0,5230,146,4
CAMP01265,LumaStyle_Referral_202409,2024-09-09,Referral,0.0,923,108,6
CAMP01266,LumaStyle_GoogleAds_202409,2024-09-10,Google Ads,280.2,14565,264,9
CAMP01267,LumaStyle_MetaAds_202409,2024-09-10,Meta Ads,323.21,17050,279,13
CAMP01268,LumaStyle_Email_202409,2024-09-10,Email,62.88,4200,467,9
CAMP01269,LumaStyle_Organic_202409,2024-09-10,Organic,0.0,3954,80,1
CAMP01270,LumaStyle_Referral_202409,2024-09-10,Referral,0.0,1615,137,7
CAMP01271,LumaStyle_GoogleAds_202409,2024-09-11,Google Ads,211.32,10703,285,12
CAMP01272,LumaStyle_MetaAds_202409,2024-09-11,Meta Ads,216.49,15528,132,7
CAMP01273,LumaStyle_Email_202409,2024-09-11,Email,79.96,3020,325,3
CAMP01274,LumaStyle_Organic_202409,2024-09-11,Organic,0.0,5589,162,4
CAMP01275,LumaStyle_Referral_202409,2024-09-11,Referral,0.0,1638,100,6
CAMP01276,LumaStyle_GoogleAds_202409,2024-09-12,Google Ads,453.0,19789,499,19
CAMP01277,LumaStyle_MetaAds_202409,2024-09-12,Meta Ads,224.45,16647,223,9
CAMP01278,LumaStyle_Email_202409,2024-09-12,Email,51.38,3594,380,6
CAMP01279,LumaStyle_Organic_202409,2024-09-12,Organic,0.0,6332,239,4
CAMP01280,LumaStyle_Referral_202409,2024-09-12,Referral,0.0,1541,179,7
CAMP01281,LumaStyle_GoogleAds_202409,2024-09-13,Google Ads,391.71,20609,720,15
CAMP01282,LumaStyle_MetaAds_202409,2024-09-13,Meta Ads,312.8,17037,226,8
CAMP01283,LumaStyle_Email_202409,2024-09-13,Email,50.03,3526,709,14
CAMP01284,LumaStyle_Organic_202409,2024-09-13,Organic,0.0,6782,215,4
CAMP01285,LumaStyle_Referral_202409,2024-09-13,Referral,0.0,1638,188,13
CAMP01286,LumaStyle_GoogleAds_202409,2024-09-14,Google Ads,150.25,7094,212,5
CAMP01287,LumaStyle_MetaAds_202409,2024-09-14,Meta Ads,245.94,19456,278,13
CAMP01288,LumaStyle_Email_202409,2024-09-14,Email,44.51,2026,294,5
CAMP01289,LumaStyle_Organic_202409,2024-09-14,Organic,0.0,7171,166,4
CAMP01290,LumaStyle_Referral_202409,2024-09-14,Referral,0.0,1731,179,10
CAMP01291,LumaStyle_GoogleAds_202409,2024-09-15,Google Ads,333.15,18785,397,17
CAMP01292,LumaStyle_MetaAds_202409,2024-09-15,Meta Ads,432.06,30657,612,29
CAMP01293,LumaStyle_Email_202409,2024-09-15,Email,63.73,3648,586,6
CAMP01294,LumaStyle_Organic_202409,2024-09-15,Organic,0.0,4380,133,2
CAMP01295,LumaStyle_Referral_202409,2024-09-15,Referral,0.0,1896,173,9
CAMP01296,LumaStyle_GoogleAds_202409,2024-09-16,Google Ads,349.6,16748,398,9
CAMP01297,LumaStyle_MetaAds_202409,2024-09-16,Meta Ads,203.77,15700,192,12
CAMP01298,LumaStyle_Email_202409,2024-09-16,Email,57.5,3936,426,7
CAMP01299,LumaStyle_Organic_202409,2024-09-16,Organic,0.0,6311,198,3
CAMP01300,LumaStyle_Referral_202409,2024-09-16,Referral,0.0,859,91,7
CAMP01301,LumaStyle_GoogleAds_202409,2024-09-17,Google Ads,197.97,9841,303,9
CAMP01302,LumaStyle_MetaAds_202409,2024-09-17,Meta Ads,399.09,30802,343,22
CAMP01303,LumaStyle_Email_202409,2024-09-17,Email,56.4,4070,519,7
CAMP01304,LumaStyle_Organic_202409,2024-09-17,Organic,0.0,3464,110,2
CAMP01305,LumaStyle_Referral_202409,2024-09-17,Referral,0.0,1207,79,3
CAMP01306,LumaStyle_GoogleAds_202409,2024-09-18,Google Ads,351.76,19992,342,13
CAMP01307,LumaStyle_MetaAds_202409,2024-09-18,Meta Ads,227.06,16029,137,7
CAMP01308,LumaStyle_Email_202409,2024-09-18,Email,63.3,3558,682,11
CAMP01309,LumaStyle_Organic_202409,2024-09-18,Organic,0.0,7455,180,2
CAMP01310,LumaStyle_Referral_202409,2024-09-18,Referral,0.0,1530,136,7
CAMP01311,LumaStyle_GoogleAds_202409,2024-09-19,Google Ads,188.1,7914,163,5
CAMP01312,LumaStyle_MetaAds_202409,2024-09-19,Meta Ads,128.84,9759,127,6
CAMP01313,LumaStyle_Email_202409,2024-09-19,Email,39.69,3684,535,15
CAMP01314,LumaStyle_Organic_202409,2024-09-19,Organic,0.0,6885,151,4
CAMP01315,LumaStyle_Referral_202409,2024-09-19,Referral,0.0,1425,136,10
CAMP01316,LumaStyle_GoogleAds_202409,2024-09-20,Google Ads,193.82,11069,315,12
CAMP01317,LumaStyle_MetaAds_202409,2024-09-20,Meta Ads,344.83,22589,210,12
CAMP01318,LumaStyle_Email_202409,2024-09-20,Email,59.28,4308,549,15
CAMP01319,LumaStyle_Organic_202409,2024-09-20,Organic,0.0,5129,170,3
CAMP01320,LumaStyle_Referral_202409,2024-09-20,Referral,0.0,587,69,3
CAMP01321,LumaStyle_GoogleAds_202409,2024-09-21,Google Ads,452.11,22963,508,11
CAMP01322,LumaStyle_MetaAds_202409,2024-09-21,Meta Ads,358.71,22553,232,15
CAMP01323,LumaStyle_Email_202409,2024-09-21,Email,76.61,4687,868,17
CAMP01324,LumaStyle_Organic_202409,2024-09-21,Organic,0.0,4953,173,2
CAMP01325,LumaStyle_Referral_202409,2024-09-21,Referral,0.0,1066,92,3
CAMP01326,LumaStyle_GoogleAds_202409,2024-09-22,Google Ads,402.1,18656,470,16
CAMP01327,LumaStyle_MetaAds_202409,2024-09-22,Meta Ads,445.31,24844,443,29
CAMP01328,LumaStyle_Email_202409,2024-09-22,Email,35.41,3611,623,15
CAMP01329,LumaStyle_Organic_202409,2024-09-22,Organic,0.0,7446,254,2
CAMP01330,LumaStyle_Referral_202409,2024-09-22,Referral,0.0,1472,75,4
CAMP01331,LumaStyle_GoogleAds_202409,2024-09-23,Google Ads,160.07,9170,172,3
CAMP01332,LumaStyle_MetaAds_202409,2024-09-23,Meta Ads,385.72,22521,210,7
CAMP01333,LumaStyle_Email_202409,2024-09-23,Email,43.25,2231,338,3
CAMP01334,LumaStyle_Organic_202409,2024-09-23,Organic,0.0,6182,188,5
CAMP01335,LumaStyle_Referral_202409,2024-09-23,Referral,0.0,1989,110,7
CAMP01336,LumaStyle_GoogleAds_202409,2024-09-24,Google Ads,464.21,21106,711,22
CAMP01337,LumaStyle_MetaAds_202409,2024-09-24,Meta Ads,107.08,8388,155,9
CAMP01338,LumaStyle_Email_202409,2024-09-24,Email,74.01,2000,282,6
CAMP01339,LumaStyle_Organic_202409,2024-09-24,Organic,0.0,7366,152,1
CAMP01340,LumaStyle_Referral_202409,2024-09-24,Referral,0.0,574,31,2
CAMP01341,LumaStyle_GoogleAds_202409,2024-09-25,Google Ads,296.42,11880,273,5
CAMP01342,LumaStyle_MetaAds_202409,2024-09-25,Meta Ads,141.26,9669,78,3
CAMP01343,LumaStyle_Email_202409,2024-09-25,Email,52.17,3966,816,20
CAMP01344,LumaStyle_Organic_202409,2024-09-25,Organic,0.0,7969,165,1
CAMP01345,LumaStyle_Referral_202409,2024-09-25,Referral,0.0,1130,69,3
CAMP01346,LumaStyle_GoogleAds_202409,2024-09-26,Google Ads,293.08,15462,359,14
CAMP01347,LumaStyle_MetaAds_202409,2024-09-26,Meta Ads,222.21,13168,110,6
CAMP01348,LumaStyle_Email_202409,2024-09-26,Email,66.46,4881,768,18
CAMP01349,LumaStyle_Organic_202409,2024-09-26,Organic,0.0,4206,138,3
CAMP01350,LumaStyle_Referral_202409,2024-09-26,Referral,0.0,789,46,2
CAMP01351,LumaStyle_GoogleAds_202409,2024-09-27,Google Ads,485.58,25491,809,35
CAMP01352,LumaStyle_MetaAds_202409,2024-09-27,Meta Ads,109.09,8140,153,10
CAMP01353,LumaStyle_Email_202409,2024-09-27,Email,72.33,3407,572,7
CAMP01354,LumaStyle_Organic_202409,2024-09-27,Organic,0.0,6441,248,7
CAMP01355,LumaStyle_Referral_202409,2024-09-27,Referral,0.0,1543,161,11
CAMP01356,LumaStyle_GoogleAds_202409,2024-09-28,Google Ads,391.02,19314,337,10
CAMP01357,LumaStyle_MetaAds_202409,2024-09-28,Meta Ads,394.51,25411,298,16
CAMP01358,LumaStyle_Email_202409,2024-09-28,Email,74.9,3735,441,6
CAMP01359,LumaStyle_Organic_202409,2024-09-28,Organic,0.0,5667,195,3
CAMP01360,LumaStyle_Referral_202409,2024-09-28,Referral,0.0,1891,181,13
CAMP01361,LumaStyle_GoogleAds_202409,2024-09-29,Google Ads,369.22,21392,526,11
CAMP01362,LumaStyle_MetaAds_202409,2024-09-29,Meta Ads,324.19,22500,366,17
CAMP01363,LumaStyle_Email_202409,2024-09-29,Email,63.72,4022,728,12
CAMP01364,LumaStyle_Organic_202409,2024-09-29,Organic,0.0,4398,147,3
CAMP01365,LumaStyle_Referral_202409,2024-09-29,Referral,0.0,1595,174,7
CAMP01366,LumaStyle_GoogleAds_202409,2024-09-30,Google Ads,418.66,22348,755,22
CAMP01367,LumaStyle_MetaAds_202409,2024-09-30,Meta Ads,110.33,5801,66,4
CAMP01368,LumaStyle_Email_202409,2024-09-30,Email,20.83,3154,570,15
CAMP01369,LumaStyle_Organic_202409,2024-09-30,Organic,0.0,6974,275,6
CAMP01370,LumaStyle_Referral_202409,2024-09-30,Referral,0.0,1437,105,8
CAMP01371,LumaStyle_GoogleAds_202410,2024-10-01,Google Ads,186.12,8079,222,9
CAMP01372,LumaStyle_MetaAds_202410,2024-10-01,Meta Ads,180.02,13115,187,7
CAMP01373,LumaStyle_Email_202410,2024-10-01,Email,40.35,3832,399,7
CAMP01374,LumaStyle_Organic_202410,2024-10-01,Organic,0.0,3796,108,2
CAMP01375,LumaStyle_Referral_202410,2024-10-01,Referral,0.0,1770,180,12
CAMP01376,LumaStyle_GoogleAds_202410,2024-10-02,Google Ads,437.9,20118,369,15
CAMP01377,LumaStyle_MetaAds_202410,2024-10-02,Meta Ads,213.72,11565,142,6
CAMP01378,LumaStyle_Email_202410,2024-10-02,Email,56.79,2636,272,6
CAMP01379,LumaStyle_Organic_202410,2024-10-02,Organic,0.0,5928,192,4
CAMP01380,LumaStyle_Referral_202410,2024-10-02,Referral,0.0,1163,111,5
CAMP01381,LumaStyle_GoogleAds_202410,2024-10-03,Google Ads,246.18,12551,191,7
CAMP01382,LumaStyle_MetaAds_202410,2024-10-03,Meta Ads,210.95,14385,228,11
CAMP01383,LumaStyle_Email_202410,2024-10-03,Email,69.06,4640,649,10
CAMP01384,LumaStyle_Organic_202410,2024-10-03,Organic,0.0,7744,274,6
CAMP01385,LumaStyle_Referral_202410,2024-10-03,Referral,0.0,1985,158,12
CAMP01386,LumaStyle_GoogleAds_202410,2024-10-04,Google Ads,326.63,17039,492,24
CAMP01387,LumaStyle_MetaAds_202410,2024-10-04,Meta Ads,147.85,11039,103,5
CAMP01388,LumaStyle_Email_202410,2024-10-04,Email,50.05,2792,467,10
CAMP01389,LumaStyle_Organic_202410,2024-10-04,Organic,0.0,5748,142,3
CAMP01390,LumaStyle_Referral_202410,2024-10-04,Referral,0.0,660,78,3
CAMP01391,LumaStyle_GoogleAds_202410,2024-10-05,Google Ads,286.01,14857,442,12
CAMP01392,LumaStyle_MetaAds_202410,2024-10-05,Meta Ads,176.69,10396,157,8
CAMP01393,LumaStyle_Email_202410,2024-10-05,Email,20.73,3389,690,10
CAMP01394,LumaStyle_Organic_202410,2024-10-05,Organic,0.0,4561,139,3
CAMP01395,LumaStyle_Referral_202410,2024-10-05,Referral,0.0,819,54,3
CAMP01396,LumaStyle_GoogleAds_202410,2024-10-06,Google Ads,160.57,6810,106,3
CAMP01397,LumaStyle_MetaAds_202410,2024-10-06,Meta Ads,342.92,20444,387,26
CAMP01398,LumaStyle_Email_202410,2024-10-06,Email,38.32,2870,627,8
CAMP01399,LumaStyle_Organic_202410,2024-10-06,Organic,0.0,7072,216,4
CAMP01400,LumaStyle_Referral_202410,2024-10-06,Referral,0.0,1402,104,8
CAMP01401,LumaStyle_GoogleAds_202410,2024-10-07,Google Ads,475.45,22596,735,24
CAMP01402,LumaStyle_MetaAds_202410,2024-10-07,Meta Ads,294.02,15305,276,9
CAMP01403,LumaStyle_Email_202410,2024-10-07,Email,33.86,3256,496,13
CAMP01404,LumaStyle_Organic_202410,2024-10-07,Organic,0.0,7761,284,4
CAMP01405,LumaStyle_Referral_202410,2024-10-07,Referral,0.0,1784,151,10
CAMP01406,LumaStyle_GoogleAds_202410,2024-10-08,Google Ads,225.87,10652,263,7
CAMP01407,LumaStyle_MetaAds_202410,2024-10-08,Meta Ads,375.45,26136,256,11
CAMP01408,LumaStyle_Email_202410,2024-10-08,Email,62.44,3177,658,17
CAMP01409,LumaStyle_Organic_202410,2024-10-08,Organic,0.0,7463,160,4
CAMP01410,LumaStyle_Referral_202410,2024-10-08,Referral,0.0,1028,112,6
CAMP01411,LumaStyle_GoogleAds_202410,2024-10-09,Google Ads,334.84,16468,541,25
CAMP01412,LumaStyle_MetaAds_202410,2024-10-09,Meta Ads,428.67,28197,349,20
CAMP01413,LumaStyle_Email_202410,2024-10-09,Email,38.09,2394,274,3
CAMP01414,LumaStyle_Organic_202410,2024-10-09,Organic,0.0,6789,246,7
CAMP01415,LumaStyle_Referral_202410,2024-10-09,Referral,0.0,1400,143,10
CAMP01416,LumaStyle_GoogleAds_202410,2024-10-10,Google Ads,156.51,6381,192,3
CAMP01417,LumaStyle_MetaAds_202410,2024-10-10,Meta Ads,118.3,7125,68,3
CAMP01418,LumaStyle_Email_202410,2024-10-10,Email,39.47,2401,373,5
CAMP01419,LumaStyle_Organic_202410,2024-10-10,Organic,0.0,6216,151,2
CAMP01420,LumaStyle_Referral_202410,2024-10-10,Referral,0.0,1126,119,7
CAMP01421,LumaStyle_GoogleAds_202410,2024-10-11,Google Ads,457.28,24668,858,40
CAMP01422,LumaStyle_MetaAds_202410,2024-10-11,Meta Ads,248.45,18070,152,8
CAMP01423,LumaStyle_Email_202410,2024-10-11,Email,73.77,4489,721,17
CAMP01424,LumaStyle_Organic_202410,2024-10-11,Organic,0.0,6022,198,4
CAMP01425,LumaStyle_Referral_202410,2024-10-11,Referral,0.0,876,93,3
CAMP01426,LumaStyle_GoogleAds_202410,2024-10-12,Google Ads,413.28,21730,528,25
CAMP01427,LumaStyle_MetaAds_202410,2024-10-12,Meta Ads,158.62,12004,100,5
CAMP01428,LumaStyle_Email_202410,2024-10-12,Email,27.0,4105,685,17
CAMP01429,LumaStyle_Organic_202410,2024-10-12,Organic,0.0,4025,89,2
CAMP01430,LumaStyle_Referral_202410,2024-10-12,Referral,0.0,1903,167,9
CAMP01431,LumaStyle_GoogleAds_202410,2024-10-13,Google Ads,301.77,14363,459,22
CAMP01432,LumaStyle_MetaAds_202410,2024-10-13,Meta Ads,362.98,21125,232,11
CAMP01433,LumaStyle_Email_202410,2024-10-13,Email,37.27,2992,330,4
